a11	a21	a12	a22	a13	a23	a14	a24
.142857142857143	.214285714285714	.142857142857143	.357142857142857	.214285714285714	.357142857142857	0	0
.642857142857143	.642857142857143	.285714285714286	.428571428571429	.428571428571429	.285714285714286	.357142857142857	.0714285714285714
1.5	1.14285714285714	1.14285714285714	1.21428571428571	.714285714285714	1.14285714285714	1.57142857142857	1.21428571428571
.428571428571429	.642857142857143	.571428571428571	.714285714285714	.714285714285714	.571428571428571	.857142857142857	.571428571428571
.285714285714286	.428571428571429	.214285714285714	.571428571428571	.142857142857143	.0714285714285714	.142857142857143	0
.846153846153846	.692307692307692	1	.714285714285714	1.21428571428571	1.28571428571429	.785714285714286	.785714285714286
.142857142857143	.142857142857143	.214285714285714	.142857142857143	.285714285714286	.214285714285714	.357142857142857	.307692307692308
.833333333333333	.642857142857143	1.07142857142857	.785714285714286	1.23076923076923	1.21428571428571	1.14285714285714	1
.142857142857143	.357142857142857	.142857142857143	.0714285714285714	.428571428571429	.285714285714286	.285714285714286	.0714285714285714
.857142857142857	.714285714285714	.5	.714285714285714	.357142857142857	.285714285714286	.714285714285714	.571428571428571
.714285714285714	.571428571428571	.428571428571429	.571428571428571	.428571428571429	.615384615384615	1	1.14285714285714
.571428571428571	.785714285714286	.214285714285714	.428571428571429	.214285714285714	.307692307692308	.285714285714286	.642857142857143
.0714285714285714	.0714285714285714	.0714285714285714	.0714285714285714	.214285714285714	.357142857142857	1.07142857142857	.857142857142857
.428571428571429	.285714285714286	.5	.571428571428571	.0714285714285714	.571428571428571	.428571428571429	.357142857142857
1.25	.857142857142857	1	1.5	.642857142857143	.642857142857143	.5	.714285714285714
1.07142857142857	.785714285714286	.928571428571429	.785714285714286	.857142857142857	.785714285714286	.214285714285714	.357142857142857
.285714285714286	.538461538461538	.0714285714285714	.285714285714286	.5	.714285714285714	.142857142857143	.285714285714286
1.64285714285714	1.42857142857143	1.64285714285714	1.57142857142857	1.21428571428571	1.42857142857143	1.92857142857143	1.78571428571429
1.30769230769231	.846153846153846	.714285714285714	.5	.928571428571429	.857142857142857	.857142857142857	1
.928571428571429	.857142857142857	.642857142857143	.714285714285714	.571428571428571	.857142857142857	.428571428571429	.642857142857143
.714285714285714	.928571428571429	1.35714285714286	1.35714285714286	.785714285714286	.857142857142857	.785714285714286	.5
1.35714285714286	1.28571428571429	.714285714285714	1.07142857142857	.857142857142857	.642857142857143	.642857142857143	.285714285714286
.75	.846153846153846	.461538461538462	.307692307692308	.0714285714285714	.214285714285714	0	.0714285714285714
1.28571428571429	1.5	.285714285714286	1	.5	.785714285714286	.571428571428571	.928571428571429
.285714285714286	.285714285714286	.307692307692308	.285714285714286	.142857142857143	.0714285714285714	.357142857142857	.0714285714285714
.857142857142857	1.07142857142857	1.07142857142857	.857142857142857	.285714285714286	.785714285714286	.5	.714285714285714
.153846153846154	0	.142857142857143	.461538461538462	.0714285714285714	.214285714285714	.142857142857143	.142857142857143
1.35714285714286	1.28571428571429	1.57142857142857	1.28571428571429	.928571428571429	1.07142857142857	.857142857142857	.642857142857143
1.42857142857143	1.57142857142857	1.28571428571429	1.28571428571429	1.14285714285714	1.42857142857143	1.07142857142857	1.21428571428571
.571428571428571	.642857142857143	.642857142857143	.857142857142857	.428571428571429	.5	.142857142857143	.285714285714286
.857142857142857	.857142857142857	.357142857142857	.428571428571429	.357142857142857	.571428571428571	.0714285714285714	0
.769230769230769	.785714285714286	1.64285714285714	1.35714285714286	1.64285714285714	1.85714285714286	.857142857142857	1.21428571428571
.357142857142857	.285714285714286	.571428571428571	.571428571428571	.785714285714286	.857142857142857	.5	.428571428571429
1.5	1.64285714285714	1	.928571428571429	1.28571428571429	.928571428571429	.785714285714286	.357142857142857
1	.5	1.07692307692308	1.46153846153846	1	1	.769230769230769	1.2
.923076923076923	.928571428571429	.285714285714286	.428571428571429	.714285714285714	1.07142857142857	.214285714285714	.307692307692308
1.85714285714286	1.92857142857143	1.85714285714286	1.92857142857143	1.57142857142857	1.85714285714286	1.28571428571429	1.71428571428571
.916666666666667	.785714285714286	.785714285714286	.714285714285714	1	.571428571428571	1.21428571428571	.857142857142857
1	1.21428571428571	1.35714285714286	1.64285714285714	1.07142857142857	1	.785714285714286	1.07142857142857
.0714285714285714	.357142857142857	.0714285714285714	.214285714285714	.0714285714285714	.0714285714285714	.0714285714285714	.142857142857143
1.21428571428571	1.42857142857143	1.14285714285714	1	1.71428571428571	1.5	1.69230769230769	1.14285714285714
.285714285714286	.384615384615385	.428571428571429	.5	.214285714285714	.285714285714286	.857142857142857	.642857142857143
1	.857142857142857	.571428571428571	.5	.571428571428571	.571428571428571	1.35714285714286	.857142857142857
.642857142857143	.214285714285714	1.14285714285714	.714285714285714	.714285714285714	.857142857142857	.714285714285714	.928571428571429
.285714285714286	.5	.714285714285714	.428571428571429	.714285714285714	.5	.428571428571429	.428571428571429
.5	.928571428571429	.428571428571429	.785714285714286	.785714285714286	.928571428571429	.785714285714286	1.21428571428571
.714285714285714	.928571428571429	1	1	.571428571428571	.857142857142857	.285714285714286	.642857142857143
.0714285714285714	.142857142857143	.142857142857143	.142857142857143	0	0	.214285714285714	.0769230769230769
.857142857142857	1	.357142857142857	.571428571428571	.0714285714285714	.0714285714285714	0	.0714285714285714
.846153846153846	.846153846153846	1.07142857142857	1.14285714285714	1.09090909090909	1	1.5	1.14285714285714
1	.714285714285714	.928571428571429	1	1.21428571428571	.714285714285714	1.14285714285714	1.21428571428571
1.07142857142857	1	.571428571428571	.785714285714286	.714285714285714	.928571428571429	.285714285714286	.5
1.35714285714286	.928571428571429	.571428571428571	.928571428571429	.571428571428571	.785714285714286	1.08333333333333	1.35714285714286
2	2	2	1.42857142857143	1.92857142857143	1.64285714285714	1.35714285714286	1.71428571428571
.142857142857143	.230769230769231	.142857142857143	.214285714285714	.142857142857143	.0714285714285714	.142857142857143	.214285714285714
1.21428571428571	1.78571428571429	1.42857142857143	1.78571428571429	1	1	1.07142857142857	1.15384615384615
.142857142857143	.384615384615385	0	.142857142857143	.285714285714286	.428571428571429	.142857142857143	.214285714285714
1.28571428571429	1.14285714285714	1.35714285714286	1.5	.642857142857143	1	1.21428571428571	1.28571428571429
.285714285714286	.285714285714286	.0714285714285714	.0714285714285714	.0714285714285714	.0714285714285714	.0714285714285714	.0714285714285714
1	1.21428571428571	1.07142857142857	1.07142857142857	1.07142857142857	.785714285714286	.928571428571429	.928571428571429
.428571428571429	.714285714285714	.714285714285714	.642857142857143	.285714285714286	.642857142857143	.428571428571429	.714285714285714
.642857142857143	.928571428571429	.857142857142857	.857142857142857	.307692307692308	.461538461538462	.214285714285714	.571428571428571
.142857142857143	.571428571428571	.428571428571429	.642857142857143	.5	.714285714285714	.642857142857143	.714285714285714
.214285714285714	.428571428571429	.428571428571429	.142857142857143	1	1.14285714285714	.571428571428571	.928571428571429
1.07142857142857	1.21428571428571	.785714285714286	.857142857142857	.428571428571429	.642857142857143	.357142857142857	.5
1	.538461538461538	.214285714285714	.357142857142857	.428571428571429	.357142857142857	.857142857142857	.785714285714286
.357142857142857	.214285714285714	.357142857142857	0	.714285714285714	.928571428571429	.428571428571429	0
.357142857142857	.0714285714285714	.142857142857143	.0714285714285714	.357142857142857	.214285714285714	.214285714285714	.0714285714285714
.214285714285714	.214285714285714	.0714285714285714	.0714285714285714	.0714285714285714	.142857142857143	.142857142857143	.214285714285714
.461538461538462	.285714285714286	.142857142857143	.0714285714285714	.428571428571429	.285714285714286	.285714285714286	.857142857142857
.714285714285714	1.14285714285714	1	1.35714285714286	1.21428571428571	1.21428571428571	1.14285714285714	1.23076923076923
.714285714285714	.785714285714286	.5	.714285714285714	.142857142857143	.214285714285714	.357142857142857	.214285714285714
.642857142857143	.571428571428571	.214285714285714	.285714285714286	.428571428571429	.214285714285714	.214285714285714	0
.428571428571429	.285714285714286	.142857142857143	.0714285714285714	.142857142857143	.142857142857143	.142857142857143	.0714285714285714
.428571428571429	.357142857142857	.214285714285714	.285714285714286	.0714285714285714	.357142857142857	.142857142857143	.142857142857143
1.57142857142857	1.64285714285714	.857142857142857	.714285714285714	.5	.571428571428571	.214285714285714	.357142857142857
.357142857142857	.142857142857143	.428571428571429	.428571428571429	.285714285714286	.0714285714285714	.357142857142857	.214285714285714
.428571428571429	.285714285714286	0	0	.0714285714285714	.142857142857143	.214285714285714	0
.428571428571429	.285714285714286	.214285714285714	.357142857142857	.428571428571429	.214285714285714	.214285714285714	.142857142857143
.214285714285714	.5	.0714285714285714	.714285714285714	0	.214285714285714	0	.214285714285714
.714285714285714	.5	.357142857142857	.285714285714286	.571428571428571	.571428571428571	.285714285714286	.285714285714286
.428571428571429	.428571428571429	.571428571428571	.5	.285714285714286	.142857142857143	.357142857142857	.142857142857143
.0769230769230769	.5	.357142857142857	.785714285714286	.285714285714286	.5	.571428571428571	.571428571428571
.0714285714285714	.0714285714285714	.0714285714285714	0	.0714285714285714	.0714285714285714	0	.0714285714285714
.428571428571429	.642857142857143	.142857142857143	.0714285714285714	.142857142857143	.0714285714285714	.285714285714286	0
.571428571428571	.714285714285714	.357142857142857	.214285714285714	.714285714285714	.642857142857143	.642857142857143	.571428571428571
1	.714285714285714	.357142857142857	.214285714285714	.571428571428571	.285714285714286	.428571428571429	.214285714285714
.642857142857143	.5	.571428571428571	.642857142857143	.5	.285714285714286	.5	.5
.785714285714286	.5	.714285714285714	.642857142857143	.0714285714285714	.214285714285714	.5	.214285714285714
.0714285714285714	.214285714285714	.142857142857143	.142857142857143	.214285714285714	.142857142857143	.428571428571429	.357142857142857
.428571428571429	.428571428571429	.785714285714286	.642857142857143	.5	.571428571428571	.692307692307692	.461538461538462
1.42857142857143	1.21428571428571	.857142857142857	.857142857142857	1.5	1.28571428571429	.785714285714286	1
.642857142857143	.642857142857143	.428571428571429	.714285714285714	.5	1	1.28571428571429	1.35714285714286
.857142857142857	.785714285714286	1.14285714285714	.928571428571429	.461538461538462	.142857142857143	.571428571428571	.5
1.35714285714286	1.5	.928571428571429	.714285714285714	1.21428571428571	1	.785714285714286	.714285714285714
1.42857142857143	1.35714285714286	.785714285714286	.714285714285714	1.28571428571429	1	.714285714285714	.642857142857143
.142857142857143	0	.142857142857143	.142857142857143	.285714285714286	.0714285714285714	.214285714285714	.214285714285714
.857142857142857	.928571428571429	.428571428571429	.0714285714285714	.428571428571429	.230769230769231	.0714285714285714	.285714285714286
1.42857142857143	1.28571428571429	.714285714285714	.714285714285714	1	.846153846153846	.857142857142857	.714285714285714
.285714285714286	.428571428571429	.5	.571428571428571	.285714285714286	.357142857142857	0	.214285714285714
1.58333333333333	1.76923076923077	1.21428571428571	1	.214285714285714	.285714285714286	.642857142857143	.428571428571429
.285714285714286	.285714285714286	.714285714285714	.428571428571429	.571428571428571	.357142857142857	.571428571428571	.5
.714285714285714	1	.285714285714286	.0714285714285714	.357142857142857	.428571428571429	.0714285714285714	0
1.28571428571429	1.07142857142857	1.28571428571429	1.35714285714286	.357142857142857	.714285714285714	.285714285714286	.428571428571429
1.5	1.57142857142857	1.07142857142857	1	.857142857142857	.857142857142857	.714285714285714	.785714285714286
.142857142857143	.571428571428571	1.14285714285714	.857142857142857	.714285714285714	.857142857142857	.5	.642857142857143
1.46153846153846	1.85714285714286	.857142857142857	.642857142857143	.846153846153846	.785714285714286	1	1.5
1.5	1.28571428571429	1.14285714285714	.5	1.14285714285714	1.21428571428571	1	.928571428571429
1.28571428571429	1.28571428571429	1.23076923076923	1.07142857142857	.785714285714286	.714285714285714	1.14285714285714	1.07142857142857
1.5	1.42857142857143	1	1.21428571428571	1.07142857142857	1	.642857142857143	1
.769230769230769	.642857142857143	.428571428571429	.214285714285714	.0714285714285714	.142857142857143	.0714285714285714	.214285714285714
1.07142857142857	1	1.71428571428571	1.57142857142857	1.21428571428571	1.35714285714286	1.28571428571429	1.57142857142857
1.5	.928571428571429	1	1.5	.785714285714286	.714285714285714	1.35714285714286	1.64285714285714
.5	.615384615384615	.285714285714286	.285714285714286	.285714285714286	.142857142857143	0	.214285714285714
.428571428571429	.214285714285714	.923076923076923	.642857142857143	.642857142857143	.285714285714286	.5	.428571428571429
.214285714285714	.285714285714286	.357142857142857	.285714285714286	.428571428571429	.571428571428571	.428571428571429	.357142857142857
1.42857142857143	1.15384615384615	1.35714285714286	1.07142857142857	1	.928571428571429	.428571428571429	.428571428571429
.857142857142857	1.07142857142857	1.16666666666667	1.66666666666667	.928571428571429	1	1.28571428571429	1.42857142857143
1.35714285714286	1.57142857142857	.928571428571429	.5	1.21428571428571	1.21428571428571	.928571428571429	1.35714285714286
1.30769230769231	1.42857142857143	.857142857142857	.571428571428571	.785714285714286	.571428571428571	.928571428571429	.928571428571429
.428571428571429	.928571428571429	.142857142857143	.142857142857143	.214285714285714	.0714285714285714	.214285714285714	.5
.357142857142857	.571428571428571	.0714285714285714	.785714285714286	.142857142857143	.357142857142857	.214285714285714	.142857142857143
1	.857142857142857	.571428571428571	.857142857142857	.857142857142857	1	1.07142857142857	1.07142857142857
1.07692307692308	.923076923076923	1.46153846153846	1.35714285714286	1.07142857142857	1.23076923076923	1.07142857142857	1.07142857142857
.642857142857143	.642857142857143	.571428571428571	.428571428571429	.142857142857143	.0714285714285714	.5	.214285714285714
.357142857142857	.428571428571429	1.61538461538462	1.57142857142857	1	.636363636363636	.928571428571429	.857142857142857
.857142857142857	.714285714285714	.785714285714286	.928571428571429	0	0	.857142857142857	.928571428571429
1.35714285714286	.785714285714286	.785714285714286	.928571428571429	.357142857142857	.928571428571429	.785714285714286	1.07142857142857
1.46153846153846	1.14285714285714	.642857142857143	.5	.642857142857143	.5	.857142857142857	.785714285714286
.714285714285714	.571428571428571	.571428571428571	.714285714285714	.214285714285714	.714285714285714	.714285714285714	.642857142857143
.642857142857143	.714285714285714	.5	.714285714285714	.571428571428571	.642857142857143	0	.142857142857143
.214285714285714	.0714285714285714	0	.0714285714285714	0	0	0	.142857142857143
1.5	1.14285714285714	1	.5	.428571428571429	.214285714285714	.428571428571429	.384615384615385
1.28571428571429	1.5	1.69230769230769	1.5	1.35714285714286	1.35714285714286	1.28571428571429	1.35714285714286
1.28571428571429	.857142857142857	.428571428571429	.153846153846154	.214285714285714	.142857142857143	.142857142857143	0
.307692307692308	.214285714285714	.428571428571429	.285714285714286	.571428571428571	.357142857142857	.642857142857143	.615384615384615
.214285714285714	.428571428571429	.857142857142857	.785714285714286	.428571428571429	.428571428571429	.5	.5
1	.857142857142857	.214285714285714	.142857142857143	.214285714285714	.214285714285714	.428571428571429	.714285714285714
1	1	.571428571428571	.714285714285714	.571428571428571	.785714285714286	.214285714285714	.357142857142857
.142857142857143	.357142857142857	.285714285714286	.571428571428571	.142857142857143	.5	.214285714285714	.357142857142857
1	.785714285714286	1.64285714285714	1.21428571428571	1.14285714285714	.785714285714286	.571428571428571	.785714285714286
1.14285714285714	1.21428571428571	1	1.07142857142857	.571428571428571	1.28571428571429	.357142857142857	.928571428571429
.5	.571428571428571	.5	.428571428571429	.454545454545455	.363636363636364	.571428571428571	.5
.357142857142857	.857142857142857	.357142857142857	.5	.0769230769230769	.571428571428571	.357142857142857	.142857142857143
.714285714285714	.714285714285714	.428571428571429	.428571428571429	.785714285714286	.25	.285714285714286	.142857142857143
1.14285714285714	.928571428571429	.714285714285714	.571428571428571	.714285714285714	.642857142857143	.0714285714285714	.285714285714286
.571428571428571	.785714285714286	.142857142857143	.428571428571429	.142857142857143	.285714285714286	.428571428571429	.285714285714286
.428571428571429	.428571428571429	.428571428571429	.142857142857143	.214285714285714	.214285714285714	.214285714285714	.5
1.07142857142857	.928571428571429	.285714285714286	.285714285714286	0	0	.214285714285714	.0714285714285714
.857142857142857	.785714285714286	.5	.692307692307692	.357142857142857	.142857142857143	.428571428571429	.428571428571429
.5	.357142857142857	.571428571428571	.692307692307692	.571428571428571	.642857142857143	.714285714285714	.428571428571429
.357142857142857	.916666666666667	.357142857142857	.285714285714286	.142857142857143	.428571428571429	.285714285714286	.285714285714286
1.21428571428571	1	.571428571428571	.357142857142857	.428571428571429	.5	.142857142857143	.285714285714286
.5	.928571428571429	.5	.428571428571429	.285714285714286	.0714285714285714	.214285714285714	.285714285714286
.428571428571429	1	.142857142857143	.214285714285714	.5	.357142857142857	0	0
.214285714285714	.357142857142857	.285714285714286	.142857142857143	0	.0714285714285714	.0714285714285714	.0714285714285714
.214285714285714	.285714285714286	.142857142857143	.142857142857143	.357142857142857	.428571428571429	.142857142857143	.307692307692308
.785714285714286	.857142857142857	.0714285714285714	.428571428571429	.214285714285714	.357142857142857	.571428571428571	.642857142857143
.428571428571429	.214285714285714	.357142857142857	.5	1	.642857142857143	.785714285714286	.5
.714285714285714	.571428571428571	1.28571428571429	1.14285714285714	1.07142857142857	1.42857142857143	1.71428571428571	1.64285714285714
.214285714285714	.142857142857143	.285714285714286	0	.142857142857143	.25	.142857142857143	0
.714285714285714	1.14285714285714	.857142857142857	.692307692307692	.857142857142857	.357142857142857	.714285714285714	.714285714285714
.214285714285714	.214285714285714	.214285714285714	.142857142857143	.285714285714286	.357142857142857	.428571428571429	.583333333333333
.214285714285714	.214285714285714	.214285714285714	.142857142857143	.142857142857143	.214285714285714	.230769230769231	0
.857142857142857	1.07142857142857	1.42857142857143	1.28571428571429	.714285714285714	.928571428571429	.538461538461538	.928571428571429
